diff_size,files_changed,hour_of_day,day_of_week,recent_failure_rate,test_pass_rate,is_hotfix,deployer_exp,days_since_deploy,build_time_delta,label,label_source,sample_weight
17,3,12,2,0.494,0.743,0,23,26.2,0.121,1,synthetic,1.0
119,26,19,1,0.13,0.666,0,138,0.4,-0.195,0,synthetic,1.0
90,3,15,4,0.404,0.793,0,14,3.7,-0.198,1,synthetic,1.0
279,26,18,3,0.281,0.906,0,45,2.1,0.032,1,synthetic,1.0
15,8,16,1,0.316,0.912,0,3,3.0,0.009,1,synthetic,1.0
100,1,11,1,0.43,0.726,0,6,1.5,-0.133,0,synthetic,1.0
24,4,11,3,0.628,0.719,0,79,0.2,0.316,1,synthetic,1.0
58,29,10,4,0.265,0.838,0,89,4.9,0.148,0,synthetic,1.0
200,11,10,1,0.088,0.618,0,30,13.5,0.605,0,synthetic,1.0
96,1,9,1,0.032,0.72,0,16,3.0,-0.075,0,synthetic,1.0
70,7,5,0,0.468,0.759,0,23,1.6,0.212,0,synthetic,1.0
75,2,9,3,0.195,0.924,0,81,11.1,0.437,0,synthetic,1.0
92,1,15,1,0.27,0.817,0,9,1.8,-0.268,0,synthetic,1.0
230,3,10,1,0.057,0.854,0,13,9.8,-0.108,0,synthetic,1.0
333,1,22,6,0.139,0.963,0,61,7.7,0.368,0,synthetic,1.0
466,10,14,4,0.205,0.742,0,109,3.0,0.202,1,synthetic,1.0
231,2,13,0,0.457,0.796,0,3,4.5,-0.007,0,synthetic,1.0
56,10,12,2,0.228,0.849,0,65,4.8,-0.414,0,synthetic,1.0
174,1,17,3,0.579,0.625,0,41,4.1,-0.389,1,synthetic,1.0
86,2,17,3,0.128,0.627,0,10,0.7,-0.136,0,synthetic,1.0
44,1,13,0,0.091,0.727,0,56,4.7,-0.241,0,synthetic,1.0
275,1,14,0,0.252,0.698,0,52,0.0,-0.234,1,synthetic,1.0
5,1,21,1,0.241,0.849,0,6,5.0,-0.55,0,synthetic,1.0
348,1,20,1,0.161,0.923,0,27,3.2,-0.407,0,synthetic,1.0
92,4,11,2,0.317,0.807,0,56,1.2,-0.264,0,synthetic,1.0
152,2,14,1,0.225,0.892,1,8,6.5,0.035,1,synthetic,1.0
161,3,0,3,0.193,0.676,0,24,2.1,-0.103,1,synthetic,1.0
338,2,13,5,0.464,0.611,0,5,2.7,0.018,1,synthetic,1.0
151,12,9,3,0.428,0.773,0,14,0.1,0.004,0,synthetic,1.0
142,14,16,5,0.383,0.8,0,9,2.1,-0.51,1,synthetic,1.0
10,4,11,1,0.656,0.955,0,28,0.7,0.319,0,synthetic,1.0
109,2,15,6,0.189,0.677,0,6,1.3,0.22,0,synthetic,1.0
24,1,3,1,0.383,0.803,0,19,1.2,0.013,0,synthetic,1.0
200,18,14,2,0.52,0.922,0,12,0.2,-0.159,0,synthetic,1.0
107,1,11,2,0.358,0.783,1,54,2.5,0.408,1,synthetic,1.0
171,2,2,1,0.522,0.905,0,48,3.0,-0.305,0,synthetic,1.0
6,2,13,0,0.198,0.675,0,3,3.4,0.294,0,synthetic,1.0
13,2,17,6,0.325,0.931,0,122,2.5,-0.261,1,synthetic,1.0
188,1,17,0,0.313,0.94,0,54,8.1,0.395,1,synthetic,1.0
11,9,16,1,0.104,0.857,0,38,0.2,0.139,0,synthetic,1.0
11,1,5,4,0.281,0.829,0,25,3.8,0.269,1,synthetic,1.0
1,6,12,2,0.148,0.821,1,7,8.0,0.064,1,synthetic,1.0
470,1,10,5,0.469,0.723,0,130,0.2,0.134,1,synthetic,1.0
200,1,10,4,0.15,0.893,0,1,2.7,0.009,0,synthetic,1.0
65,14,16,6,0.592,0.85,0,47,3.6,-0.305,1,synthetic,1.0
52,1,14,3,0.496,0.771,0,28,0.8,0.328,0,synthetic,1.0
64,10,12,3,0.072,0.859,0,93,1.2,-0.08,0,synthetic,1.0
223,4,17,4,0.141,0.715,0,19,6.2,0.029,1,synthetic,1.0
162,1,7,2,0.199,0.878,0,29,3.4,-0.476,0,synthetic,1.0
30,18,16,4,0.371,0.704,0,54,1.5,-0.053,1,synthetic,1.0
28,1,14,3,0.541,0.827,0,1,5.8,0.119,0,synthetic,1.0
15,11,13,4,0.309,0.85,0,2,5.5,0.518,1,synthetic,1.0
161,1,14,4,0.56,0.966,0,9,1.7,-0.019,0,synthetic,1.0
216,11,11,4,0.22,0.976,0,6,2.7,-0.103,1,synthetic,1.0
46,1,13,4,0.284,0.463,0,1,4.4,-0.198,1,synthetic,1.0
3,4,17,4,0.234,0.908,0,39,1.7,-0.19,1,synthetic,1.0
12,8,9,6,0.495,0.645,0,63,4.0,0.536,1,synthetic,1.0
515,16,3,0,0.236,0.723,0,125,1.2,-0.319,1,synthetic,1.0
52,14,12,5,0.535,0.827,0,23,1.4,-0.124,0,synthetic,1.0
219,10,15,0,0.342,0.866,0,13,1.5,0.427,0,synthetic,1.0
146,13,15,2,0.147,0.683,0,79,11.0,0.346,0,synthetic,1.0
72,1,13,6,0.345,0.884,0,74,7.2,0.695,0,synthetic,1.0
34,2,10,6,0.238,0.82,0,39,3.3,0.322,0,synthetic,1.0
19,2,1,1,0.413,0.786,0,12,3.3,0.073,0,synthetic,1.0
143,2,15,5,0.477,0.77,0,95,0.2,0.186,1,synthetic,1.0
223,2,9,4,0.453,0.714,0,7,4.2,-0.303,1,synthetic,1.0
154,4,20,4,0.34,0.926,0,1,1.6,-0.03,1,synthetic,1.0
113,1,17,2,0.217,0.734,0,63,3.8,-0.29,1,synthetic,1.0
6,7,17,1,0.287,0.759,1,33,7.3,0.429,1,synthetic,1.0
518,1,20,0,0.126,0.629,0,11,0.2,-0.441,0,synthetic,1.0
240,2,16,0,0.621,0.967,1,44,3.7,-0.074,1,synthetic,1.0
51,4,4,4,0.223,0.716,0,58,3.3,-0.315,1,synthetic,1.0
586,9,16,6,0.363,0.878,0,74,0.9,0.303,1,synthetic,1.0
138,8,9,4,0.073,0.801,0,13,4.2,0.051,0,synthetic,1.0
130,6,11,0,0.313,0.387,0,1,3.2,-0.009,1,synthetic,1.0
206,1,14,0,0.072,0.863,0,28,5.8,-0.354,0,synthetic,1.0
250,4,16,1,0.587,0.931,1,77,0.5,0.428,1,synthetic,1.0
160,1,16,4,0.218,0.877,0,9,2.3,-0.279,1,synthetic,1.0
20,2,14,3,0.374,0.774,0,21,24.7,-0.122,0,synthetic,1.0
61,3,14,1,0.364,0.842,0,11,4.7,-0.001,0,synthetic,1.0
394,1,9,0,0.103,0.902,0,1,4.6,0.161,0,synthetic,1.0
38,1,13,2,0.2,0.787,1,91,1.5,-0.086,0,synthetic,1.0
69,18,5,4,0.211,0.813,0,5,0.4,0.431,1,synthetic,1.0
84,18,9,4,0.044,0.867,0,58,11.9,0.017,0,synthetic,1.0
86,2,10,6,0.371,0.632,0,17,0.4,0.5,1,synthetic,1.0
142,1,9,3,0.058,0.711,1,13,19.7,-0.276,0,synthetic,1.0
429,1,14,5,0.405,0.597,0,113,0.5,0.158,1,synthetic,1.0
41,2,11,4,0.337,0.844,0,42,0.7,-0.222,0,synthetic,1.0
19,17,12,4,0.474,0.931,0,46,1.5,-0.047,1,synthetic,1.0
32,1,12,2,0.034,0.943,1,57,2.9,-0.4,0,synthetic,1.0
326,8,14,1,0.579,0.7,0,16,6.3,0.412,1,synthetic,1.0
155,1,13,3,0.022,0.738,0,33,14.2,0.412,0,synthetic,1.0
50,23,11,3,0.372,0.96,0,12,1.8,0.368,0,synthetic,1.0
253,2,10,0,0.072,0.826,0,71,0.1,0.289,0,synthetic,1.0
296,8,9,3,0.236,0.819,0,36,3.8,0.824,0,synthetic,1.0
281,2,3,3,0.072,0.676,0,11,5.0,0.063,0,synthetic,1.0
376,5,21,0,0.191,0.911,0,92,2.0,0.506,0,synthetic,1.0
43,1,17,4,0.353,0.857,0,34,0.8,-0.003,1,synthetic,1.0
211,1,13,4,0.32,0.709,0,27,1.5,0.183,1,synthetic,1.0
92,16,14,2,0.207,0.928,1,1,4.3,0.247,1,synthetic,1.0
276,14,17,0,0.489,0.802,0,96,2.7,-0.544,1,synthetic,1.0
195,13,16,0,0.078,0.803,0,121,5.4,-0.034,0,synthetic,1.0
224,5,17,1,0.067,0.892,0,33,1.0,-0.067,0,synthetic,1.0
160,9,11,3,0.074,0.929,0,23,7.4,-0.007,0,synthetic,1.0
29,1,17,1,0.232,0.851,0,17,0.7,-0.215,0,synthetic,1.0
118,2,16,2,0.055,0.687,0,12,1.6,0.05,0,synthetic,1.0
626,2,9,6,0.277,0.586,0,34,3.6,0.107,1,synthetic,1.0
415,6,16,0,0.229,0.942,0,5,5.3,-0.301,1,synthetic,1.0
6,2,12,2,0.185,0.849,0,100,1.2,0.011,0,synthetic,1.0
27,1,11,4,0.079,0.938,0,7,11.8,-0.074,0,synthetic,1.0
21,5,9,1,0.434,0.816,0,54,4.9,0.362,0,synthetic,1.0
194,10,17,2,0.254,0.9,0,14,1.0,0.174,1,synthetic,1.0
255,2,8,1,0.235,0.513,1,10,5.2,-0.231,1,synthetic,1.0
36,1,12,6,0.17,0.882,0,32,4.8,0.293,0,synthetic,1.0
105,1,11,1,0.287,0.87,0,57,5.6,-0.015,0,synthetic,1.0
275,1,12,4,0.563,0.831,0,51,9.9,0.019,1,synthetic,1.0
197,2,16,1,0.134,0.933,0,10,5.0,-0.277,0,synthetic,1.0
117,6,10,0,0.14,0.794,0,16,1.7,0.061,0,synthetic,1.0
133,5,14,6,0.095,0.652,0,81,6.3,0.283,0,synthetic,1.0
106,7,10,0,0.292,0.68,0,51,4.8,-0.072,1,synthetic,1.0
52,2,15,4,0.395,0.751,0,49,3.4,0.474,0,synthetic,1.0
124,10,5,1,0.111,0.889,0,12,1.7,0.271,0,synthetic,1.0
175,1,19,2,0.234,0.922,0,62,10.2,-0.25,1,synthetic,1.0
309,3,10,3,0.211,0.745,0,17,2.9,0.078,1,synthetic,1.0
151,9,11,2,0.326,0.896,0,20,4.0,-0.413,0,synthetic,1.0
214,1,9,0,0.338,0.868,0,13,2.1,-0.29,0,synthetic,1.0
26,1,10,4,0.187,0.814,0,5,6.1,-0.522,0,synthetic,1.0
92,12,10,1,0.083,0.821,0,21,1.7,-0.482,0,synthetic,1.0
1,2,14,5,0.092,0.886,0,1,6.7,-0.089,0,synthetic,1.0
42,6,12,1,0.149,0.781,0,24,0.5,-0.057,0,synthetic,1.0
194,1,15,2,0.294,0.783,0,51,4.9,0.068,1,synthetic,1.0
720,7,17,6,0.111,0.443,0,129,2.6,-0.269,1,synthetic,1.0
15,2,16,1,0.298,0.817,0,3,4.8,0.25,1,synthetic,1.0
76,1,4,0,0.287,0.65,0,13,3.0,-0.064,1,synthetic,1.0
241,5,5,4,0.672,0.409,0,27,0.6,0.093,1,synthetic,1.0
34,1,9,2,0.521,0.88,1,7,2.6,-0.9,1,synthetic,1.0
121,2,14,3,0.788,0.799,1,4,13.4,0.001,1,synthetic,1.0
198,1,5,2,0.33,0.719,0,24,5.6,0.236,1,synthetic,1.0
143,1,16,0,0.32,0.976,0,34,1.4,-0.683,0,synthetic,1.0
31,2,12,4,0.116,0.75,0,68,11.5,0.01,0,synthetic,1.0
65,1,12,2,0.518,0.819,0,244,6.0,-0.237,0,synthetic,1.0
229,14,2,2,0.159,0.944,0,59,1.8,0.462,0,synthetic,1.0
121,1,12,4,0.136,0.665,0,10,3.7,-0.386,0,synthetic,1.0
1,3,19,4,0.532,0.724,0,55,2.2,0.648,1,synthetic,1.0
214,1,12,2,0.407,0.847,0,30,0.4,0.388,0,synthetic,1.0
5,2,14,4,0.117,0.857,0,23,6.6,0.034,0,synthetic,1.0
205,15,23,3,0.14,0.848,0,109,0.8,-0.431,0,synthetic,1.0
33,1,9,4,0.163,0.738,0,48,2.5,-0.138,1,synthetic,1.0
475,20,13,1,0.255,0.759,0,45,4.9,0.206,1,synthetic,1.0
68,1,10,3,0.372,0.645,0,1,10.8,0.033,1,synthetic,1.0
59,8,14,1,0.438,0.874,0,80,0.3,-0.33,0,synthetic,1.0
24,4,10,2,0.261,0.883,0,63,2.0,0.332,0,synthetic,1.0
54,12,15,4,0.214,0.898,0,14,3.8,-0.029,0,synthetic,1.0
313,4,17,2,0.371,0.777,0,13,6.0,0.085,1,synthetic,1.0
841,4,9,4,0.255,0.651,0,2,10.1,0.298,1,synthetic,1.0
68,1,9,0,0.127,0.709,0,2,0.0,0.265,0,synthetic,1.0
89,1,13,3,0.528,0.845,0,44,4.0,0.324,0,synthetic,1.0
192,14,12,4,0.226,0.914,0,8,0.0,0.21,0,synthetic,1.0
325,2,13,4,0.139,0.792,0,102,6.2,-0.201,1,synthetic,1.0
134,2,15,0,0.192,0.82,0,73,0.6,-0.013,0,synthetic,1.0
74,8,10,5,0.395,0.919,0,17,9.0,0.405,0,synthetic,1.0
79,2,10,0,0.121,0.963,0,19,0.7,-0.405,0,synthetic,1.0
178,18,17,2,0.523,0.772,1,15,5.8,-0.338,1,synthetic,1.0
1,8,9,1,0.336,0.711,0,3,1.4,0.162,1,synthetic,1.0
144,5,14,4,0.399,0.778,0,1,3.3,-0.027,1,synthetic,1.0
65,12,16,3,0.35,0.727,0,24,3.8,-0.503,1,synthetic,1.0
237,1,14,1,0.118,0.842,0,114,0.9,0.21,0,synthetic,1.0
14,1,15,2,0.354,0.593,0,99,1.4,0.136,1,synthetic,1.0
133,3,10,4,0.091,0.616,0,66,0.5,0.79,0,synthetic,1.0
98,1,16,0,0.341,0.844,0,39,0.0,0.058,0,synthetic,1.0
154,8,10,2,0.2,0.825,0,77,1.1,0.636,0,synthetic,1.0
10,15,22,1,0.204,0.905,0,28,2.9,0.295,0,synthetic,1.0
130,3,11,2,0.12,0.651,0,7,5.0,-0.565,0,synthetic,1.0
123,2,15,1,0.218,0.787,0,46,6.3,0.009,0,synthetic,1.0
123,19,15,3,0.329,0.793,0,101,0.3,-0.019,0,synthetic,1.0
138,3,22,4,0.091,0.957,0,1,1.3,-0.027,0,synthetic,1.0
169,4,10,2,0.148,0.783,0,11,5.9,-0.259,0,synthetic,1.0
245,2,15,1,0.283,0.667,0,12,2.6,0.241,1,synthetic,1.0
47,14,15,2,0.027,0.939,0,4,0.8,-0.103,0,synthetic,1.0
261,5,11,4,0.051,0.639,0,10,2.0,0.353,0,synthetic,1.0
103,8,15,5,0.13,0.954,0,19,1.3,0.309,0,synthetic,1.0
12,10,0,5,0.284,0.527,0,112,0.2,-0.072,1,synthetic,1.0
9,2,11,3,0.32,0.838,0,78,5.8,-0.182,0,synthetic,1.0
61,3,9,1,0.348,0.906,0,116,1.4,-0.168,0,synthetic,1.0
230,11,16,3,0.314,0.832,0,5,11.6,0.008,1,synthetic,1.0
184,2,3,4,0.337,0.95,0,1,8.8,0.097,1,synthetic,1.0
233,9,16,5,0.157,0.754,1,4,5.0,-0.134,1,synthetic,1.0
109,16,22,1,0.267,0.921,0,98,1.6,-0.124,0,synthetic,1.0
87,5,14,1,0.306,0.79,0,6,1.3,0.086,0,synthetic,1.0
23,8,9,2,0.371,0.528,0,34,2.6,0.31,1,synthetic,1.0
59,9,9,2,0.043,0.628,0,10,1.8,0.073,0,synthetic,1.0
85,11,12,2,0.232,0.965,1,1,9.3,-0.008,1,synthetic,1.0
13,3,13,3,0.353,0.971,1,3,0.5,0.071,1,synthetic,1.0
37,1,15,2,0.136,0.862,1,49,5.2,-0.539,0,synthetic,1.0
136,3,7,4,0.166,0.888,0,8,3.8,-0.07,0,synthetic,1.0
199,6,17,6,0.113,0.661,0,10,6.6,-0.377,1,synthetic,1.0
960,3,12,4,0.543,0.9,0,18,3.1,-0.164,1,synthetic,1.0
405,8,11,5,0.134,0.92,0,42,4.0,-0.274,1,synthetic,1.0
154,2,13,2,0.175,0.859,0,25,13.2,-0.279,0,synthetic,1.0
82,6,11,1,0.201,0.852,0,115,0.4,-0.296,0,synthetic,1.0
151,1,8,0,0.107,0.846,0,22,0.4,0.698,0,synthetic,1.0
231,8,0,2,0.297,0.798,0,8,2.0,-0.017,1,synthetic,1.0
18,4,15,0,0.23,0.928,0,30,2.6,0.361,0,synthetic,1.0
79,1,9,3,0.626,0.881,1,23,0.9,0.228,1,synthetic,1.0
274,2,10,0,0.159,0.902,0,61,0.3,0.207,0,synthetic,1.0
72,8,15,5,0.07,0.995,0,109,0.1,0.163,0,synthetic,1.0
127,3,9,4,0.527,0.885,0,72,5.8,0.626,0,synthetic,1.0
132,1,12,2,0.231,0.626,0,19,2.7,0.128,0,synthetic,1.0
30,20,17,2,0.203,0.638,0,9,7.4,-0.534,1,synthetic,1.0
67,7,12,6,0.254,0.816,0,98,1.8,-0.052,0,synthetic,1.0
61,18,14,0,0.414,0.809,0,19,4.9,-0.314,0,synthetic,1.0
3,3,15,2,0.59,0.733,0,58,2.7,-0.42,1,synthetic,1.0
3,3,16,3,0.077,0.927,0,182,3.8,0.129,0,synthetic,1.0
267,13,14,4,0.644,0.895,0,34,1.8,-0.622,1,synthetic,1.0
47,4,17,3,0.087,0.775,0,26,0.3,0.033,0,synthetic,1.0
109,7,9,2,0.511,0.722,0,48,11.8,-0.494,0,synthetic,1.0
53,1,5,6,0.108,0.819,0,8,7.2,-0.053,0,synthetic,1.0
423,3,1,2,0.28,0.816,0,26,1.5,0.233,1,synthetic,1.0
45,1,15,1,0.15,0.464,0,14,12.7,-0.196,0,synthetic,1.0
84,1,13,2,0.232,0.786,0,7,1.4,-0.355,0,synthetic,1.0
309,1,16,0,0.418,0.804,0,37,2.3,-0.102,1,synthetic,1.0
276,1,17,4,0.412,0.921,0,34,5.6,0.186,1,synthetic,1.0
30,22,9,0,0.33,0.935,0,57,1.5,0.091,0,synthetic,1.0
243,1,13,0,0.135,0.711,0,82,1.6,-0.021,0,synthetic,1.0
91,6,15,4,0.337,0.983,0,9,2.1,-0.251,0,synthetic,1.0
98,10,23,2,0.153,0.615,0,60,2.5,-0.122,0,synthetic,1.0
21,4,16,3,0.277,0.75,0,18,0.5,0.207,0,synthetic,1.0
12,1,12,2,0.361,0.801,0,39,0.1,-0.04,0,synthetic,1.0
195,7,2,2,0.113,0.815,0,75,10.1,0.073,0,synthetic,1.0
102,5,12,4,0.136,0.797,0,11,1.7,-0.108,0,synthetic,1.0
86,7,14,4,0.127,0.954,0,36,0.4,-0.339,0,synthetic,1.0
196,8,4,4,0.242,0.655,0,26,5.7,0.601,1,synthetic,1.0
217,22,10,1,0.327,0.564,0,62,1.4,0.235,1,synthetic,1.0
25,5,19,1,0.191,0.625,0,47,0.8,0.083,0,synthetic,1.0
141,2,12,0,0.566,0.884,0,58,13.1,-0.049,0,synthetic,1.0
21,6,12,1,0.098,0.703,0,13,10.1,0.427,0,synthetic,1.0
208,1,17,4,0.315,0.556,0,48,0.4,-0.239,1,synthetic,1.0
160,13,15,3,0.569,0.845,0,37,9.2,0.201,0,synthetic,1.0
470,1,15,4,0.041,0.796,0,24,8.9,0.011,0,synthetic,1.0
10,2,17,1,0.111,0.73,0,19,4.0,-0.079,0,synthetic,1.0
8,10,15,2,0.076,0.693,0,16,3.0,-0.083,0,synthetic,1.0
49,5,9,4,0.19,0.762,0,1,1.0,0.392,0,synthetic,1.0
45,3,16,3,0.085,0.811,0,7,0.5,-0.561,0,synthetic,1.0
42,3,21,3,0.122,0.547,0,2,3.7,0.5,0,synthetic,1.0
355,11,19,1,0.51,0.899,0,75,6.9,0.307,1,synthetic,1.0
43,2,9,5,0.342,0.811,0,78,4.7,0.011,0,synthetic,1.0
47,12,10,0,0.402,0.752,0,74,0.8,-0.071,0,synthetic,1.0
213,1,17,0,0.18,0.929,0,68,1.4,-0.003,0,synthetic,1.0
89,8,13,4,0.423,0.921,0,10,3.2,0.145,0,synthetic,1.0
224,11,4,5,0.099,0.876,0,27,3.9,0.37,0,synthetic,1.0
10,1,23,3,0.207,0.588,0,95,0.3,0.145,1,synthetic,1.0
100,3,10,4,0.163,0.924,0,57,3.8,0.083,0,synthetic,1.0
5,1,17,2,0.442,0.964,0,1,5.3,0.008,0,synthetic,1.0
9,7,18,6,0.248,0.926,0,24,0.8,-0.553,0,synthetic,1.0
355,4,0,2,0.218,0.795,1,1,1.1,-0.498,1,synthetic,1.0
22,6,9,3,0.201,0.828,0,13,1.2,0.33,0,synthetic,1.0
114,1,15,4,0.413,0.815,0,22,11.2,0.142,0,synthetic,1.0
79,1,21,1,0.214,0.624,0,89,2.1,0.248,0,synthetic,1.0
64,1,14,5,0.078,0.84,0,42,3.0,0.243,0,synthetic,1.0
345,2,9,2,0.616,0.901,1,18,5.2,0.184,1,synthetic,1.0
3,4,17,3,0.305,0.778,0,26,1.9,0.261,0,synthetic,1.0
163,11,4,0,0.048,0.838,0,68,0.4,-0.257,0,synthetic,1.0
496,6,13,4,0.252,0.817,0,14,4.2,0.17,1,synthetic,1.0
123,3,14,1,0.056,0.862,0,38,4.4,0.136,0,synthetic,1.0
414,18,10,4,0.158,0.718,0,12,1.2,0.397,1,synthetic,1.0
8,7,15,3,0.49,0.377,0,26,0.1,-0.9,1,synthetic,1.0
81,15,11,3,0.345,0.876,0,1,4.4,0.717,1,synthetic,1.0
45,4,12,5,0.159,0.812,0,76,4.9,0.254,0,synthetic,1.0
196,1,15,1,0.612,0.844,0,1,0.1,0.077,1,synthetic,1.0
596,1,18,3,0.071,0.518,0,10,4.7,-0.286,1,synthetic,1.0
44,7,22,2,0.202,0.913,0,16,11.2,-0.087,0,synthetic,1.0
159,1,8,4,0.295,0.905,0,39,0.8,0.104,1,synthetic,1.0
33,2,9,3,0.456,0.835,0,50,2.9,0.501,0,synthetic,1.0
124,4,15,2,0.288,0.768,0,3,4.8,0.458,0,synthetic,1.0
93,4,14,0,0.196,0.822,0,1,1.0,0.186,0,synthetic,1.0
536,5,17,4,0.069,0.828,0,64,5.6,0.219,1,synthetic,1.0
140,1,9,5,0.327,0.331,1,49,8.1,0.06,1,synthetic,1.0
64,2,14,0,0.168,0.844,0,71,6.7,-0.305,0,synthetic,1.0
18,5,12,3,0.57,0.653,0,45,1.2,-0.235,0,synthetic,1.0
24,21,11,6,0.194,0.797,0,55,6.5,0.289,0,synthetic,1.0
38,7,15,6,0.046,0.826,0,19,2.1,0.212,0,synthetic,1.0
43,15,14,5,0.159,0.912,0,35,1.2,-0.185,0,synthetic,1.0
285,8,15,1,0.12,0.721,0,65,0.7,-0.227,0,synthetic,1.0
123,5,10,4,0.207,0.73,0,7,9.6,0.194,1,synthetic,1.0
111,1,13,6,0.171,0.825,0,21,2.2,-0.09,0,synthetic,1.0
18,6,9,5,0.25,0.87,0,53,8.0,-0.237,1,synthetic,1.0
295,5,3,2,0.136,0.929,0,30,0.7,0.103,0,synthetic,1.0
192,5,9,4,0.17,0.645,0,45,5.8,0.203,1,synthetic,1.0
10,4,11,1,0.486,0.945,0,13,0.5,-0.331,0,synthetic,1.0
184,4,3,4,0.439,0.575,0,1,0.1,-0.102,1,synthetic,1.0
117,2,11,6,0.362,0.833,0,1,21.2,0.219,1,synthetic,1.0
12,4,14,6,0.215,0.752,0,114,0.3,0.472,0,synthetic,1.0
91,1,18,5,0.285,0.787,0,115,2.5,0.088,1,synthetic,1.0
99,9,21,3,0.115,0.766,0,9,8.4,-0.153,0,synthetic,1.0
27,1,15,4,0.13,0.781,0,6,6.8,-0.249,0,synthetic,1.0
436,1,15,6,0.173,0.537,0,1,2.5,-0.001,1,synthetic,1.0
284,3,10,4,0.549,0.788,0,10,3.8,-0.011,1,synthetic,1.0
165,6,15,1,0.113,0.931,0,16,4.0,-0.648,0,synthetic,1.0
93,3,9,0,0.319,0.96,1,11,0.5,-0.509,1,synthetic,1.0
79,1,10,2,0.435,0.742,1,63,1.3,-0.685,1,synthetic,1.0
157,4,17,1,0.647,0.696,0,55,1.4,0.004,1,synthetic,1.0
118,2,9,5,0.597,0.821,0,3,1.9,0.316,0,synthetic,1.0
9,16,7,2,0.435,0.606,0,47,1.3,0.273,1,synthetic,1.0
107,15,17,2,0.238,0.882,0,29,1.2,-0.384,1,synthetic,1.0
246,4,13,2,0.255,0.758,1,5,1.8,-0.275,1,synthetic,1.0
92,2,17,4,0.089,0.901,0,53,1.9,-0.391,0,synthetic,1.0
8,8,13,3,0.08,0.466,0,3,2.7,0.027,0,synthetic,1.0
231,1,13,4,0.218,0.941,1,7,0.8,0.278,1,synthetic,1.0
33,3,14,6,0.406,0.617,0,6,6.2,0.341,1,synthetic,1.0
44,2,13,5,0.41,0.81,0,111,7.9,-0.204,0,synthetic,1.0
26,15,10,1,0.443,0.847,0,47,1.1,0.033,0,synthetic,1.0
60,1,12,2,0.37,0.947,0,21,0.5,-0.223,0,synthetic,1.0
212,4,13,4,0.212,0.951,0,69,5.1,0.007,0,synthetic,1.0
109,8,16,5,0.241,0.725,1,9,10.3,-0.19,1,synthetic,1.0
34,3,0,3,0.276,0.761,0,107,0.1,-0.168,1,synthetic,1.0
315,1,23,4,0.087,0.852,0,47,0.1,-0.397,0,synthetic,1.0
317,21,14,2,0.092,0.762,0,32,0.8,-0.9,0,synthetic,1.0
306,4,11,3,0.414,0.769,0,63,4.6,-0.115,0,synthetic,1.0
40,5,17,0,0.141,0.812,0,41,13.4,0.102,0,synthetic,1.0
90,1,14,0,0.143,0.738,0,87,5.6,0.061,0,synthetic,1.0
629,3,18,1,0.346,0.908,0,70,3.4,-0.449,1,synthetic,1.0
221,3,11,3,0.086,0.722,1,8,4.8,-0.677,0,synthetic,1.0
4,1,11,1,0.195,0.721,1,10,1.0,-0.024,1,synthetic,1.0
10,1,12,0,0.435,0.853,0,2,4.7,-0.348,0,synthetic,1.0
93,10,0,2,0.325,0.976,0,9,1.6,-0.135,0,synthetic,1.0
359,1,14,4,0.066,0.905,0,16,1.0,-0.351,0,synthetic,1.0
116,1,10,3,0.248,0.752,0,1,1.1,-0.467,0,synthetic,1.0
103,4,12,0,0.052,0.868,0,15,4.4,0.351,0,synthetic,1.0
16,8,10,4,0.072,0.795,0,59,5.8,0.138,0,synthetic,1.0
160,1,18,1,0.044,0.842,0,73,3.5,-0.007,0,synthetic,1.0
258,5,11,1,0.337,0.387,0,1,0.3,0.267,1,synthetic,1.0
71,1,12,0,0.137,0.738,0,1,0.2,0.005,0,synthetic,1.0
224,1,9,3,0.153,0.611,1,6,1.0,-0.114,1,synthetic,1.0
500,1,1,2,0.151,0.836,0,82,1.4,0.497,0,synthetic,1.0
34,10,12,4,0.11,0.859,0,25,2.1,0.517,0,synthetic,1.0
111,1,10,6,0.178,0.697,0,162,0.3,-0.303,0,synthetic,1.0
50,1,17,0,0.197,0.862,0,87,5.2,0.082,0,synthetic,1.0
236,3,3,4,0.644,0.916,0,88,5.0,0.043,1,synthetic,1.0
129,11,21,4,0.539,0.984,0,5,1.7,0.259,0,synthetic,1.0
151,1,16,6,0.416,0.774,0,25,3.3,-0.318,1,synthetic,1.0
239,3,11,6,0.277,0.947,0,201,0.4,0.383,0,synthetic,1.0
75,1,8,1,0.195,0.739,0,6,2.1,-0.277,0,synthetic,1.0
369,3,9,4,0.566,0.343,0,34,7.8,-0.04,1,synthetic,1.0
114,5,10,6,0.307,0.748,0,16,4.3,-0.341,0,synthetic,1.0
25,5,17,4,0.282,0.88,0,19,0.4,-0.16,1,synthetic,1.0
178,2,12,1,0.329,0.851,0,88,7.5,-0.31,0,synthetic,1.0
236,2,12,4,0.504,0.783,0,35,4.6,-0.286,1,synthetic,1.0
57,1,14,4,0.272,0.809,0,56,2.4,0.232,1,synthetic,1.0
291,2,4,0,0.084,0.759,1,44,4.7,-0.013,0,synthetic,1.0
354,1,11,4,0.033,0.929,0,30,0.8,0.598,0,synthetic,1.0
48,8,12,1,0.119,0.66,0,62,3.2,-0.065,0,synthetic,1.0
615,20,10,4,0.309,0.826,0,141,3.8,-0.236,1,synthetic,1.0
